id,bank,category,merchant_name,address,city,department,lat,lng,geocode_source,source_url
loc-1b2a3aa07d,BNF,Supermercados,Supermercados Gran Vía,Ruta Gral. Aquino N° 2.400 esq. Nanawa.,Luque,Central,-25.2805841,-57.5258219,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-98ea4004ee,BNF,Supermercados,Superseis,Ruta Capitan Insfran y Pto. Pinasco.,Luque,Central,-25.2892879,-57.5003963,official_map_link,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-5cca3cc840,BNF,Supermercados,Superseis,Avda. Capitán Rivarola e/ P.Garcia y F. Yegros.,Luque,Central,-25.2625244,-57.4899483,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-814d34382c,BNF,Supermercados,Superseis,Autopista Silvio Pettirossi y Torokay.,Luque,Central,-25.2554613,-57.5124199,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-4b797c1a50,BNF,Supermercados,Hipermercados Luisito,Ruta Transchaco esq. Augusto Roa Bastos.,Mariano Roque Alonso,Central,-25.237051,-57.5396194,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-6fcd7f8ac0,BNF,Supermercados,Supersies,Ruta Transchaco y Capitán Alianza. – Shopping El Portal.,Mariano Roque Alonso.,Central,-25.2387517,-57.5422655,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-4b102534f8,BNF,Supermercados,Casa Paraná,Avda. San Antonio N° 273 esq/ Rio Apa.,San Antonio,Central,-25.4178679,-57.5719314,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-764efbaf44,BNF,Supermercados,Casa Paraná,Ruta Mariscal José Felix Estigarribia Km 15.,San Lorenzo,Central,-25.3428604,-57.4889714,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-ca8d6bc0c3,BNF,Supermercados,Hipermercados Luisito,Avda. Brasil c/ Nicanor Ríos.,San Lorenzo,Central,-25.3641298,-57.5308095,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-63404e3d2c,BNF,Supermercados,Los Jardines Supermercado,Laguna Grande y Rio Paraguay I.,San Lorenzo,Central,-25.3188667,-57.5182266,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-b91f72bbd9,BNF,Supermercados,Superseis,Intersección Ruta 1 y Ruta 2.,San Lorenzo,Central,-25.3428897,-57.5018865,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-fb111ec029,BNF,Supermercados,Hipermercados Luisito,Avda. Von Polesky esq. Estados Unidos.,Villa Elisa,Central,-25.3628725,-57.5915236,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-893818650c,BNF,Supermercados,Superseis,Ruta Guarambaré Villeta e/ Amabay.,Villeta,Central,-25.5081744,-57.5590261,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-f6dd0ee780,BNF,Supermercados,Cadena Real,lndependencia Nacional e/ Santa Rosa y 9 de Agosto.,Ñemby,Central,-25.3934203,-57.5473369,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-abd3ce0439,BNF,Supermercados,Cadena Real,Bernardino Caballero e/ Luis Ma. Argaña y Primer Presidente.,Ñemby,Central,-25.3944556,-57.542697,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-f7350a5549,BNF,Supermercados,Hipermercados Luisito,Manuel Ortiz Guerrero c/ De la Victoria.,Ñemby,Central,-25.3890146,-57.5243286,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-37eab9b40f,BNF,Supermercados,Supermercados Gran Vía,Ruta Acceso Sur esq. Avda. Santa Rosa.,Ñemby,Central,-25.3954616,-57.5454823,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-46cfa4c7bb,BNF,Supermercados,Superseis,Gral. Bernardino Caballero y Acceso Sur.,Ñemby,Central,-25.3934509,-57.5440193,google_places_text_search,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Supermercados_2026_SEP_2026_d048e2b720.pdf
loc-6f6c2250dc,Varios,Referencia,Asuncion Tenis Club,Asuncion Tenis Club,Asuncion,Capital,-25.2871,-57.6087,manual,
loc-d4bfbb70d1,Varios,Referencia,CIT,Club Internacional de Tenis,Asuncion,Capital,-25.28935,-57.60074,manual,
loc-5132dfeca5,Varios,Referencia,Casa Rica Molas Lopez,Casa Rica Molas Lopez,Asuncion,Capital,-25.27381,-57.57173,manual,
loc-355ad9ab5c,Varios,Referencia,Club Cerro Porteno,Club Cerro Porteno,Asuncion,Capital,-25.2979,-57.6591,manual,
loc-30d058ec5b,Varios,Referencia,Club Olimpia,Club Olimpia,Asuncion,Capital,-25.2912,-57.6426,manual,
loc-10c5d4111e,Varios,Referencia,Distrito Perseverancia,Distrito Perseverancia,Asuncion,Capital,-25.28763,-57.58251,manual,
loc-6a6d4d87fd,Varios,Referencia,Multiplaza,Multiplaza,Asuncion,Capital,-25.29831,-57.55011,manual,
loc-a458e0fb7e,Varios,Referencia,Paseo La Galeria,Paseo La Galeria,Asuncion,Capital,-25.2819,-57.5638,manual,
loc-7ca98c202f,Varios,Referencia,Shopping Mariscal,Shopping Mariscal,Asuncion,Capital,-25.2964,-57.5814,manual,
loc-c427efa428,Varios,Referencia,Shopping del Sol,Shopping del Sol,Asuncion,Capital,-25.28288,-57.56706,manual,
loc-a3c1d5fe0b,Varios,Referencia,Superseis Los Laureles,Superseis Los Laureles,Asuncion,Capital,-25.2998,-57.5706,manual,
loc-552d267c2b,Varios,Referencia,Shopping Mariano,Shopping Mariano,Mariano Roque Alonso,Central,-25.2076,-57.5323,manual,
loc-efad1c3f84,Varios,Referencia,Pinedo Shopping,Pinedo Shopping,San Lorenzo,Central,-25.32396,-57.52098,manual,
loc-ueno-fd667077ca,ueno bank,Combustible,PETROPAR COSTANERA SUR,AVDA. COSTANERA SUR,ASUNCIÓN,,-25.2988755,-57.6585462,google_places_text_search,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-ueno-d982d27f95,ueno bank,Combustible,PETROPAR-ABASTO,AVENIDA DEFENSORES DEL CHACO ESQ. PYCASU,ASUNCIÓN,,-25.3293892,-57.572511,google_places_text_search,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-manual-e8b532ed89,ueno bank,Combustible,Petropar,Av. Dr. Felipe Molas Lopez esq. Lorenzo Perez Velloso,Asuncion,Capital,-25.2688,-57.57319,manual_ueno_petropar_pdf,https://www.ueno.com.py/wp-content/uploads/2026/07/Promocion-Reintegro-Petropar_-AGO-2026v2.pdf
loc-ueno-e8fda31436,ueno bank,Combustible,Copetrol KM.2,Av. Eusebio Ayala esq. Bartolomé,Asunción,,-25.3069377,-57.6021812,google_places_text_search,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-73268466fb,ueno bank,Combustible,Copetrol San José,Av. España esq. San José,Asunción,,-25.2855564,-57.6193897,google_places_text_search,https://www.ueno.com.py/wp-content/uploads/2026/08/Beneficio-de-Reintegro-COMBUSTIBLES-_-SEP-2026v5.pdf
loc-ueno-09714175ac,ueno bank,Combustible,PETROPAR-ROJAS CANADA,"CALLE ROJAS CAÑADA, COMPAÑÍA 9",CAPIATÁ,,-25.3686341,-57.4354556,google_places_text_search,https://www.ueno.com.py/wp-content/uploads/2026/08/Promocion-Reintegro-Petropar-_-SEP-2026v3.pdf
loc-bnf-232446c8cbbeb004,BNF,Combustible,PETROCHACO,Ruta PY03 – Km. 132.,25 de Diciembre,San Pedro,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-ca627a499de90132,BNF,Combustible,PUMA ENERGY,"Ruta Carapegua - Acahay - Calle Tte. Rogelio Cardozo y Mons. Bogarin, Km. 100.",Acahay,Paraguarí,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-094c15b74b00493a,BNF,Combustible,PUMA ENERGY,Caronay.,Alto Verá,Itapúa,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-9fe81a4745775a51,BNF,Combustible,COPETROL,Avda. Federico Chavez casi C.A. López,Altos,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-c6165fbdca844f13,BNF,Combustible,PETROCHACO,Ruta Altos – Loma Grande esq. 10 de Agosto.,Altos,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-1ba0298a6c42ed04,BNF,Combustible,PUMA ENERGY,Ramal Altos a San Bernardino – Km. 69.,Altos,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b02f6b7f0cb24cfb,BNF,Combustible,3MG,Ruta Areguá esq. Camino Estación Terrena.,Areguá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-a1b40788a11fbdb3,BNF,Combustible,COMPASA,13 de Noviembre c/ Crescencio González.,Areguá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-e75ba53eddaaefa8,BNF,Combustible,PETROCHACO,"Ramal Areguá – Capiatá Km. 4,5.",Areguá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b1f59d8ebbb85d61,BNF,Combustible,PUMA ENERGY,Avenida Las Residentas.,Areguá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-94676bde503618cc,BNF,Combustible,PUMA ENERGY,Ruta 3 Km. 61.,Arroyos y Esteros,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-52ef3a8ae06db6eb,BNF,Combustible,3MG,Médicos del Chaco esq. Dr. Alonso Belisario Campos.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-d2a337213dfbdc62,BNF,Combustible,COPETROL,Ing. Gustavo Crovato y Ciudad de Chiva.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-3e453a76430408bc,BNF,Combustible,COPETROL,Azara y Brasil.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-98b540316e1e34af,BNF,Combustible,COPETROL,República Dominicana y Libertad.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-90d56cdd46ab9ca5,BNF,Combustible,COPETROL,Avda. Félix Bogado y Costa Rica.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-c0a60563cc49e1ae,BNF,Combustible,COPETROL,Rca. Argentina c/ Indio Francisco.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-54e8eca70435f2d6,BNF,Combustible,COPETROL,Lapacho y Pilar.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-0d02cd7ed142b9ed,BNF,Combustible,COPETROL,Sargento Lombardo y Tataré – Loma Pyta.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b114f41b02ac68ee,BNF,Combustible,COPETROL,Avda. La Victoria y Yuasy'y.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-328ee12f5b007d0e,BNF,Combustible,COPETROL,Avda. Colón esq. Gral. Díaz.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-5fc43d11fda92077,BNF,Combustible,COPETROL,Avda. 25 de Mayo esq. Choferes del Chaco.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-2ba77f5ad1e018fe,BNF,Combustible,COPETROL,Avda. Kubistchek y JAF.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-334d183375eecc15,BNF,Combustible,COPETROL,Avda. 1er. Presidente esq. Yrendague.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-a2271bf7ad2d0668,BNF,Combustible,COPETROL,Avda. Mcal. López esq. Madame Lynch.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-c686e3b51308741d,BNF,Combustible,COPETROL,Avda. Artigas esq. La Candelaria.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-32f4f8afe70a8d18,BNF,Combustible,COPETROL,Avda. Mcal. Lopez e/ Caballero y México.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-518f20cdee7f106f,BNF,Combustible,COPETROL,Dr. Paiva c/ Dr. Montero.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-6619c68cfe35a548,BNF,Combustible,COPETROL,Mcal. Lopez y San Martin.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b41cd30ea3961edf,BNF,Combustible,COPETROL,Avda. Madame L. esq. Tte. Victor Valdez.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-441013fa30e20d6e,BNF,Combustible,PETROCHACO,Avda. Fernando de la Mora esq. Bartolomé de las Cazas.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-48ff72a006ecea58,BNF,Combustible,PETROCHACO,Avda. Santa Teresa esq. Julio César Franco.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-49239ba44edd8ee2,BNF,Combustible,PETROCHACO,Avda. Fernando de la Mora esq. República Argentina.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-591d01edf4ba5513,BNF,Combustible,PUMA ENERGY,Avda. Fernando de la Mora y Tte. Ramon Viera.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-41df62b828bafd66,BNF,Combustible,PUMA ENERGY,Avda. Médicos del Chaco y Virgen del Pilar.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-277118e4f95ab504,BNF,Combustible,PUMA ENERGY,Ruta Transchaco y Tte. Gadea - Loma Pyta.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-7974040b30e788bc,BNF,Combustible,PUMA ENERGY,Puma 4 Mojones – Avda. Fernando de la Mora esq. Maskoy.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b0acfe164c30e88b,BNF,Combustible,PUMA ENERGY,Avenida Colón y Milano.,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-e83339f38abe3407,BNF,Combustible,PUMA ENERGY,Avda. España y Sacramento,Asunción,Capital,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-391227028c5fb314,BNF,Combustible,COPETROL,"Ruta 6, Dr. Juan León Mallorquín.",Bella Vista,Itapúa,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-031eb1961cf10acd,BNF,Combustible,PETROCHACO,Ruta Transchaco Km. 35.,Benjamín Aceval,Presidente Hayes,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-0538e5071e6d46b0,BNF,Combustible,PUMA ENERGY,Ruta Transchaco – Km 46 - Benjamin Aceval.,Benjamín Aceval,Presidente Hayes,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-0789f50563a81bcb,BNF,Combustible,COPETROL,Ruta 2 esq. Alberdi.,Caacupé,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-04a93a57262074f8,BNF,Combustible,PETROCHACO,Avda. Cristo Rey c/ Calle 5.,Caacupé,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-ab649746e27a4675,BNF,Combustible,PETROCHACO,Gaudioso Núñez esq. San Isidro – Cabañas.,Caacupé,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-ec8e9b8cf6470ca0,BNF,Combustible,PUMA ENERGY,Ruta 2 Mcal. Estigarribia – Km. 52.,Caacupé,Cordillera,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-ab2496b114ce37b1,BNF,Combustible,COMPASA,Avda. Acosta Ñu c/ Delfín Chamorro.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-7b48d9e50cb3111f,BNF,Combustible,COMPASA,Gral. Bernardino Caballero esq. Pte. Carlos Antonio López.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-cb6efba20d19997b,BNF,Combustible,COPETROL,"Ruta 2, Km. 181,5.",Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-0848bfcb3f895cc1,BNF,Combustible,PETROCHACO,Ruta PY02 Km. 190.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-f58c39ed1058b9ae,BNF,Combustible,PETROCHACO,Ruta PY02 Km. 188.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-be030de69f1e4d8d,BNF,Combustible,PUMA ENERGY,Ruta 7 Km. 124.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-4b88d94492c014f7,BNF,Combustible,PUMA ENERGY,Ruta 7 Km. 175.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-0ae18a84a5f5438f,BNF,Combustible,PUMA ENERGY,15 de Agosto c/ Guillermo Arias.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-d2c7d14d3c5b4740,BNF,Combustible,PUMA ENERGY,Ruta PY02 Km. 160.,Caaguazú,Caaguazú,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-e2ba5db008950268,BNF,Combustible,COMPASA,Calle San Pedro y Mcal. López.,Capiatá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-019a7eac710f1257,BNF,Combustible,PETROCHACO,Avda. Doctor López esq. Los Lagos.,Capiatá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-b4befb73a4a0de6f,BNF,Combustible,PUMA ENERGY,"Ruta 1 Km. 20,5.",Capiatá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-f5c0be758a61122f,BNF,Combustible,PUMA ENERGY,Ruta 2 Mcal. Estigarribia Km. 20.,Capiatá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
loc-bnf-ceed142c6c581b49,BNF,Combustible,PUMA ENERGY,Diego Lopez c/ Curupayty.,Capiatá,Central,,,,https://www.bnf.gov.py/uploads/Promocion_Reintegro_Estaciones_de_Servicio_2026_SEP_2026_0c00026515.pdf
